NRPD,POIT,MTPD,DSMT,13MT,14MT,CPIT,UMIT,PNIT,PBIT,VOIT,VLIT,MOIT,PLIT,CEIT,FEIT,STIP,ENIT,POEN,FEEN,HREN,CPEN,CTEN,STIT,BQEN,DSBQ,BQFA,DSBF,MTEN,DSEN,13EN,14EN,CPCP,SHID,HSID,CCEN,FECE,HRCE,CPCE,PNCC,PBCC,VOCC,PLCC,ENPG,PGFE,PGHR,PGUS,CDEN,ENRE,REFE,REHR,REUS,ENFA,ENFE,FATY,FAFE,FAHR,FAUS,CTFA,PNFA,PBFA,VOFA,VLFA,PLFA
2413057,30,110A23121,HORNEABLES 12X720G,,,2,CS,17.28,18.54,,27617.54,ARS,0.03,6207,,,83112420,30,,,,6207,C,,,,,110A23121,HORNEABLES 12X720G,,,2,,,2,,,,17.28,18.54,,0.03,4915338433,,,,2,,,,,,,,,,,0,0,0,,,0
2413057,40,121JM1111,JAMON Y MORRONES 10X570G,,,2,CS,11.4,13.86,,27617.54,ARS,0.03,6207,,,83112420,40,,,,6207,C,,,,,121JM1111,JAMON Y MORRONES 10X570G,,,2,,,2,,,,11.4,13.86,,0.03,4915338433,,,,2,,,,,,,,,,,0,0,0,,,0
2413057,50,110A27631,NOISETTE 18X500G,,,2,CS,18,19.2,,27617.54,ARS,0.03,6207,,,83112420,50,,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,2,,,2,,,,18,19.2,,0.03,4915338433,,,,2,,,,,,,,,,,0,0,0,,,0
2413057,60,121FZ1111,FUGAZZETA 10X480G,,,1,CS,4.8,5.945,,27617.54,ARS,0.02,6207,,,83112420,60,,,,6207,C,,,,,121FZ1111,FUGAZZETA 10X480G,,,1,,,1,,,,4.8,5.945,,0.02,4915338433,,,,1,,,,,,,,,,,0,0,0,,,0
2413057,70,110A31091,CORTE TRADICIONAL 12X720G,,,4,CS,34.56,37.04,,27617.54,ARS,0.04,6207,,,83112420,70,,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,4,,,4,,,,34.56,37.04,,0.04,4915338433,,,,4,,,,,,,,,,,0,0,0,,,0
2413057,80,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,1,CS,15,15.79,,27617.54,ARS,0.02,6207,,,83112420,80,,,,6207,C,,,,,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,1,,,1,,,,15,15.79,,0.02,4915338433,,,,1,,,,,,,,,,,0,0,0,,,0
2413057,90,110A47331,SMILES 12X600G,,,8,CS,57.6,62.56,,27617.54,ARS,0.08,6207,,,83112420,90,,,,6207,C,,,,,110A47331,SMILES 12X600G,,,8,,,8,,,,57.6,62.56,,0.08,4915338433,,,,8,,,,,,,,,,,0,0,0,,,0
2413057,100,129MZ1101,FANATICA - MOZZARELLA 12X450G,,,1,CS,5.4,5.778,,27617.54,ARS,0.01,6207,,,83112420,100,,,,6207,C,,,,,129MZ1101,FANATICA - MOZZARELLA 12X450G,,,1,,,1,,,,5.4,5.778,,0.01,4915338433,,,,1,,,,,,,,,,,0,0,0,,,0
2413057,110,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,2,CS,8.88,10.68,,27617.54,ARS,0.04,6207,,,83112420,110,,,,6207,C,,,,,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,2,,,2,,,,8.88,10.68,,0.04,4915338433,,,,2,,,,,,,,,,,0,0,0,,,0
2413057,120,121MZ1121,MOZZARELLA 10X470G,,,8,CS,37.6,46.76,,27617.54,ARS,0.11,6207,,,83112420,120,,,,6207,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,8,,,8,,,,37.6,46.76,,0.11,4915338433,,,,8,,,,,,,,,,,0,0,0,,,0
2413057,130,121MZ2121,MOZZARELLA 5X940G,,,10,CS,47,56,,27617.54,ARS,0.14,6207,,,83112420,130,,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,10,,,10,,,,47,56,,0.14,4915338433,,,,10,,,,,,,,,,,0,0,0,,,0
2413057,140,121JA1111,MOZZARELLA Y JAMON 10X530G,,,1,CS,5.3,6.445,,27617.54,ARS,0.01,6207,,,83112420,140,,,,6207,C,,,,,121JA1111,MOZZARELLA Y JAMON 10X530G,,,1,,,1,,,,5.3,6.445,,0.01,4915338433,,,,1,,,,,,,,,,,0,0,0,,,0
2413057,150,121PR1111,PROVOLONE 10X520G,,,1,CS,5.2,6.345,,27617.54,ARS,0.01,6207,,,83112420,150,,,,6207,C,,,,,121PR1111,PROVOLONE 10X520G,,,1,,,1,,,,5.2,6.345,,0.01,4915338433,,,,1,,,,,,,,,,,0,0,0,,,0
2413057,160,121MZ14M1,MEDIA MASA MOZZARELLA 12X665G,,,1,CS,7.98,9.42,,27617.54,ARS,0.03,6207,,,83112420,160,,,,6207,C,,,,,121MZ14M1,MEDIA MASA MOZZARELLA 12X665G,,,1,,,1,,,,7.98,9.42,,0.03,4915338433,,,,1,,,,,,,,,,,0,0,0,,,0
2413057,170,111352911,NOISETTE PANCETA Y CEBOLLA 10X1KG,,,1,CS,10,10.61,,27617.54,ARS,0.01,6207,,,83112420,170,,,,6207,C,,,,,111352911,NOISETTE PANCETA Y CEBOLLA 10X1KG,,,1,,,1,,,,10,10.61,,0.01,4915338433,,,,1,,,,,,,,,,,0,0,0,,,0
2413057,180,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,2,CS,20,21.22,,27617.54,ARS,0.03,6207,,,83112420,180,,,,6207,C,,,,,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,2,,,2,,,,20,21.22,,0.03,4915338433,,,,2,,,,,,,,,,,0,0,0,,,0
2413057,190,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,2,CS,24,25.36,,27617.54,ARS,0.03,6207,,,83112420,190,,,,6207,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,2,,,2,,,,24,25.36,,0.03,4915338433,,,,2,,,,,,,,,,,0,0,0,,,0
2413057,200,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,2,CS,10.8,11.74,,27617.54,ARS,0.02,6207,,,83112420,200,,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,2,,,2,,,,10.8,11.74,,0.02,4915338433,,,,2,,,,,,,,,,,0,0,0,,,0
2413057,210,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,2,CS,13.6,14.96,,27617.54,ARS,0.04,6207,,,83112420,210,,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,2,,,2,,,,13.6,14.96,,0.04,4915338433,,,,2,,,,,,,,,,,0,0,0,,,0
2413060,10,110111091,"CORTE TRADICIONAL 6X2,5KG",,,15,CS,225,233.7,,3548.4,ARS,0.25,6211,,,83112424,10,15/02/2016,,,6211,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,15,,,15,,,,225,233.7,,0.25,,,,,0,,,,,,,,,,,0,0,0,,,0
2413062,10,110A77451,CORTE TRADICIONAL 12X1KG,,,1,CS,12,12.65,,1894.84,ARS,0.02,6211,,,83112429,10,15/02/2016,,,6211,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,1,,,1,,,,12,12.65,,0.02,,,,,0,,,,,,,,,,,0,0,0,,,0
2413062,20,110A21991,GOLDEN LONGS 12X1KG,,,1,CS,12,12.76,,1894.84,ARS,0.02,6211,,,83112429,20,15/02/2016,,,6211,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,1,,,1,,,,12,12.76,,0.02,,,,,0,,,,,,,,,,,0,0,0,,,0
2413062,30,110A27631,NOISETTE 18X500G,,,1,CS,9,9.6,,1894.84,ARS,0.01,6211,,,83112429,30,15/02/2016,,,6211,C,,,,,110A27631,NOISETTE 18X500G,,,1,,,1,,,,9,9.6,,0.01,,,,,0,,,,,,,,,,,0,0,0,,,0
2413062,40,110A31091,CORTE TRADICIONAL 12X720G,,,1,CS,8.64,9.26,,1894.84,ARS,0.01,6211,,,83112429,40,15/02/2016,,,6211,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,1,,,1,,,,8.64,9.26,,0.01,,,,,0,,,,,,,,,,,0,0,0,,,0
2413062,50,110A47331,SMILES 12X600G,,,1,CS,7.2,7.82,,1894.84,ARS,0.01,6211,,,83112429,50,15/02/2016,,,6211,C,,,,,110A47331,SMILES 12X600G,,,1,,,1,,,,7.2,7.82,,0.01,,,,,0,,,,,,,,,,,0,0,0,,,0
2413101,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,4344.17,ARS,0.02,6207,,,83112450,10,,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,,,1,,,,6.8,7.48,,0.02,4915338449,,,,1,,,,,,,,,,,0,0,0,,,0
2413101,20,110A96721,NOISETTE 10X1KG,,,5,CS,50,53.15,,4344.17,ARS,0.07,6207,,,83112450,20,,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,5,,,5,,,,50,53.15,,0.07,4915338449,,,,5,,,,,,,,,,,0,0,0,,,0
2413101,30,110A47331,SMILES 12X600G,,,4,CS,28.8,31.28,,4344.17,ARS,0.04,6207,,,83112450,30,,,,6207,C,,,,,110A47331,SMILES 12X600G,,,4,,,4,,,,28.8,31.28,,0.04,4915338449,,,,4,,,,,,,,,,,0,0,0,,,0
2413229,10,110111091,"CORTE TRADICIONAL 6X2,5KG",,,5,CS,75,77.9,,2349.85,ARS,0.08,6207,,,83112568,10,,,,6207,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,5,,,5,,,,75,77.9,,0.08,4915342346,,,,5,,,,,,,,,,,0,0,0,,,0
2413229,20,110A10641,NOISETTE 4X2.5KG,,,5,CS,50,52.55,,2349.85,ARS,0.06,6207,,,83112568,20,,,,6207,C,,,,,110A10641,NOISETTE 4X2.5KG,,,5,,,5,,,,50,52.55,,0.06,4915342346,,,,5,,,,,,,,,,,0,0,0,,,0
2413281,10,110A11121,CORTE FINO 8X2.25KG,,,96,CS,1728,1794.24,,106530.78,ARS,2,6207,,,83112577,10,15/02/2016,,,6207,C,,,,,110A11121,CORTE FINO 8X2.25KG,,,96,,,96,,,,1728,1794.24,,2,,,,,0,,,,,,,,,,,0,0,0,,,0
2413281,20,110111091,"CORTE TRADICIONAL 6X2,5KG",,,120,CS,1800,1869.6,,106530.78,ARS,2,6207,,,83112577,20,15/02/2016,,,6207,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,120,,,120,,,,1800,1869.6,,2,,,,,0,,,,,,,,,,,0,0,0,,,0
2413281,30,110A10641,NOISETTE 4X2.5KG,,,30,CS,300,315.3,,106530.78,ARS,0.33,6207,,,83112577,30,15/02/2016,,,6207,C,,,,,110A10641,NOISETTE 4X2.5KG,,,30,,,30,,,,300,315.3,,0.33,,,,,0,,,,,,,,,,,0,0,0,,,0
2413281,40,110S74701,"GASTRONOMICAS 6X2,5KG",,,15,CS,225,233.7,,106530.78,ARS,0.25,6207,,,83112577,40,15/02/2016,,,6207,C,,,,,110S74701,"GASTRONOMICAS 6X2,5KG",,,15,,,15,,,,225,233.7,,0.25,,,,,0,,,,,,,,,,,0,0,0,,,0
2413281,50,110A96721,NOISETTE 10X1KG,,,10,CS,100,106.3,,106530.78,ARS,0.14,6207,,,83112577,50,15/02/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,10,,,10,,,,100,106.3,,0.14,,,,,0,,,,,,,,,,,0,0,0,,,0
2413281,60,110A27631,NOISETTE 18X500G,,,3,CS,27,28.8,,106530.78,ARS,0.04,6207,,,83112577,60,15/02/2016,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,3,,,3,,,,27,28.8,,0.04,,,,,0,,,,,,,,,,,0,0,0,,,0
2413281,70,110A31091,CORTE TRADICIONAL 12X720G,,,15,CS,129.6,138.9,,106530.78,ARS,0.17,6207,,,83112577,70,15/02/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,15,,,15,,,,129.6,138.9,,0.17,,,,,0,,,,,,,,,,,0,0,0,,,0
2413281,80,110A61091,CORTE TRADICIONAL 20X400G,,,3,CS,24,26.19,,106530.78,ARS,0.03,6207,,,83112577,80,15/02/2016,,,6207,C,,,,,110A61091,CORTE TRADICIONAL 20X400G,,,3,,,3,,,,24,26.19,,0.03,,,,,0,,,,,,,,,,,0,0,0,,,0
2413281,90,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,CS,5.4,5.87,,106530.78,ARS,0.01,6207,,,83112577,90,15/02/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,,,1,,,,5.4,5.87,,0.01,,,,,0,,,,,,,,,,,0,0,0,,,0
2413289,10,110A11121,CORTE FINO 8X2.25KG,,,120,CS,2160,2242.8,,173097.6,ARS,2.5,6211,,,83113375,10,15/02/2016,,,6211,C,,,,,110A11121,CORTE FINO 8X2.25KG,,,120,,,120,,,,2160,2242.8,,2.5,,,,,0,,,,,,,,,,,0,0,0,,,0
2413289,20,110111091,"CORTE TRADICIONAL 6X2,5KG",,,250,CS,3750,3895,,173097.6,ARS,4.17,6211,,,83113375,20,15/02/2016,,,6211,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,250,,,250,,,,3750,3895,,4.17,,,,,0,,,,,,,,,,,0,0,0,,,0
2413289,30,110113101,"CORTE CASERO 6X2,5KG",,,50,CS,750,784,,173097.6,ARS,0.83,6211,,,83113375,30,15/02/2016,,,6211,C,,,,,110113101,"CORTE CASERO 6X2,5KG",,,50,,,50,,,,750,784,,0.83,,,,,0,,,,,,,,,,,0,0,0,,,0
2413289,50,110S74701,"GASTRONOMICAS 6X2,5KG",,,20,CS,300,311.6,,173097.6,ARS,0.33,6211,,,83113375,50,15/02/2016,,,6211,C,,,,,110S74701,"GASTRONOMICAS 6X2,5KG",,,20,,,20,,,,300,311.6,,0.33,,,,,0,,,,,,,,,,,0,0,0,,,0
2413289,60,110A27631,NOISETTE 18X500G,,,10,CS,90,96,,173097.6,ARS,0.13,6211,,,83113375,60,15/02/2016,,,6211,C,,,,,110A27631,NOISETTE 18X500G,,,10,,,10,,,,90,96,,0.13,,,,,0,,,,,,,,,,,0,0,0,,,0
2413289,70,110A31091,CORTE TRADICIONAL 12X720G,,,20,CS,172.8,185.2,,173097.6,ARS,0.22,6211,,,83113375,70,15/02/2016,,,6211,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,20,,,20,,,,172.8,185.2,,0.22,,,,,0,,,,,,,,,,,0,0,0,,,0
2413289,80,110A61091,CORTE TRADICIONAL 20X400G,,,20,CS,160,174.6,,173097.6,ARS,0.23,6211,,,83113375,80,15/02/2016,,,6211,C,,,,,110A61091,CORTE TRADICIONAL 20X400G,,,20,,,20,,,,160,174.6,,0.23,,,,,0,,,,,,,,,,,0,0,0,,,0
2413291,10,110A96721,NOISETTE 10X1KG,,,3,CS,30,31.89,,12420.41,ARS,0.04,6207,,,83112580,10,,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,3,,,3,,,,30,31.89,,0.04,4915342361,,,,3,,,,,,,,,,,0,0,0,,,0
2413291,20,110A77451,CORTE TRADICIONAL 12X1KG,,,2,CS,24,25.3,,12420.41,ARS,0.03,6207,,,83112580,20,,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,2,,,2,,,,24,25.3,,0.03,4915342361,,,,2,,,,,,,,,,,0,0,0,,,0
2413291,30,110A21991,GOLDEN LONGS 12X1KG,,,1,CS,12,12.76,,12420.41,ARS,0.02,6207,,,83112580,30,,,,6207,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,1,,,1,,,,12,12.76,,0.02,4915342361,,,,1,,,,,,,,,,,0,0,0,,,0
2413291,40,121JM1111,JAMON Y MORRONES 10X570G,,,1,CS,5.7,6.93,,12420.41,ARS,0.02,6207,,,83112580,40,,,,6207,C,,,,,121JM1111,JAMON Y MORRONES 10X570G,,,1,,,1,,,,5.7,6.93,,0.02,4915342361,,,,1,,,,,,,,,,,0,0,0,,,0
2413291,50,110A27631,NOISETTE 18X500G,,,2,CS,18,19.2,,12420.41,ARS,0.03,6207,,,83112580,50,,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,2,,,2,,,,18,19.2,,0.03,4915342361,,,,2,,,,,,,,,,,0,0,0,,,0
2413291,60,110A31091,CORTE TRADICIONAL 12X720G,,,2,CS,17.28,18.52,,12420.41,ARS,0.02,6207,,,83112580,60,,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,2,,,2,,,,17.28,18.52,,0.02,4915342361,,,,2,,,,,,,,,,,0,0,0,,,0
2413291,70,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,2,CS,30,31.58,,12420.41,ARS,0.04,6207,,,83112580,70,,,,6207,C,,,,,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,2,,,2,,,,30,31.58,,0.04,4915342361,,,,2,,,,,,,,,,,0,0,0,,,0
2413291,80,110A47331,SMILES 12X600G,,,3,CS,21.6,23.46,,12420.41,ARS,0.03,6207,,,83112580,80,,,,6207,C,,,,,110A47331,SMILES 12X600G,,,3,,,3,,,,21.6,23.46,,0.03,4915342361,,,,3,,,,,,,,,,,0,0,0,,,0
2413291,90,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,2,CS,8.88,10.68,,12420.41,ARS,0.04,6207,,,83112580,90,,,,6207,C,,,,,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,2,,,2,,,,8.88,10.68,,0.04,4915342361,,,,2,,,,,,,,,,,0,0,0,,,0
2413291,100,121MZ1121,MOZZARELLA 10X470G,,,2,CS,9.4,11.69,,12420.41,ARS,0.03,6207,,,83112580,100,,,,6207,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,2,,,2,,,,9.4,11.69,,0.03,4915342361,,,,2,,,,,,,,,,,0,0,0,,,0
2413291,110,121MZ2121,MOZZARELLA 5X940G,,,2,CS,9.4,11.2,,12420.41,ARS,0.03,6207,,,83112580,110,,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,2,,,2,,,,9.4,11.2,,0.03,4915342361,,,,2,,,,,,,,,,,0,0,0,,,0
2413291,120,121JA1111,MOZZARELLA Y JAMON 10X530G,,,1,CS,5.3,6.445,,12420.41,ARS,0.01,6207,,,83112580,120,,,,6207,C,,,,,121JA1111,MOZZARELLA Y JAMON 10X530G,,,1,,,1,,,,5.3,6.445,,0.01,4915342361,,,,1,,,,,,,,,,,0,0,0,,,0
2413291,130,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,3,CS,36,38.04,,12420.41,ARS,0.05,6207,,,83112580,130,,,,6207,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,3,,,3,,,,36,38.04,,0.05,4915342361,,,,3,,,,,,,,,,,0,0,0,,,0
2413291,140,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,12420.41,ARS,0.02,6207,,,83112580,140,,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,,,1,,,,6.8,7.48,,0.02,4915342361,,,,1,,,,,,,,,,,0,0,0,,,0
2413293,10,110111091,"CORTE TRADICIONAL 6X2,5KG",,,4,CS,60,62.32,,919.32,ARS,0.07,6207,,,83112582,10,,,,6207,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,4,,,4,,,,60,62.32,,0.07,4915342362,,,,4,,,,,,,,,,,0,0,0,,,0
2413302,10,110A11121,CORTE FINO 8X2.25KG,,,480,CS,8640,8971.2,,493005.9,ARS,10,6100,,,83112711,10,15/02/2016,,,6100,C,,,,,110A11121,CORTE FINO 8X2.25KG,,,480,,,480,,,,8640,8971.2,,10,,,,,0,,,,,,,,,,,0,0,0,,,0
2413302,20,110111091,"CORTE TRADICIONAL 6X2,5KG",,,600,CS,9000,9348,,493005.9,ARS,10,6100,,,83112711,20,15/02/2016,,,6100,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,600,,,600,,,,9000,9348,,10,,,,,0,,,,,,,,,,,0,0,0,,,0
2413302,30,110100801,"ESPA¥OLA 6X2,5KG",,,60,CS,900,936,,493005.9,ARS,1,6100,,,83112711,30,15/02/2016,,,6100,C,,,,,110100801,"ESPA¥OLA 6X2,5KG",,,60,,,60,,,,900,936,,1,,,,,0,,,,,,,,,,,0,0,0,,,0
2413302,40,110B19751,"BATATA 6X2,5KG",,,10,CS,150,156.3,,493005.9,ARS,0.17,6100,,,83112711,40,15/02/2016,,,6100,C,,,,,110B19751,"BATATA 6X2,5KG",,,10,,,10,,,,150,156.3,,0.17,,,,,0,,,,,,,,,,,0,0,0,,,0
2413302,50,110A96721,NOISETTE 10X1KG,,,30,CS,300,318.9,,493005.9,ARS,0.42,6100,,,83112711,50,15/02/2016,,,6100,C,,,,,110A96721,NOISETTE 10X1KG,,,30,,,30,,,,300,318.9,,0.42,,,,,0,,,,,,,,,,,0,0,0,,,0
2413302,60,110A27631,NOISETTE 18X500G,,,60,CS,540,576,,493005.9,ARS,0.75,6100,,,83112711,60,15/02/2016,,,6100,C,,,,,110A27631,NOISETTE 18X500G,,,60,,,60,,,,540,576,,0.75,,,,,0,,,,,,,,,,,0,0,0,,,0
2413302,70,110A77451,CORTE TRADICIONAL 12X1KG,,,30,CS,360,379.5,,493005.9,ARS,0.47,6100,,,83112711,70,15/02/2016,,,6100,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,30,,,30,,,,360,379.5,,0.47,,,,,0,,,,,,,,,,,0,0,0,,,0
2413302,80,110A31091,CORTE TRADICIONAL 12X720G,,,30,CS,259.2,277.8,,493005.9,ARS,0.33,6100,,,83112711,80,15/02/2016,,,6100,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,30,,,30,,,,259.2,277.8,,0.33,,,,,0,,,,,,,,,,,0,0,0,,,0
2413302,90,110A47331,SMILES 12X600G,,,30,CS,216,234.6,,493005.9,ARS,0.3,6100,,,83112711,90,15/02/2016,,,6100,C,,,,,110A47331,SMILES 12X600G,,,30,,,30,,,,216,234.6,,0.3,,,,,0,,,,,,,,,,,0,0,0,,,0
2413363,10,110A27631,NOISETTE 18X500G,,,1,CS,9,9.6,,749.7,ARS,0.01,6201,,,83112726,10,15/02/2016,,,6201,C,,,,,110A27631,NOISETTE 18X500G,,,1,,,1,,,,9,9.6,,0.01,,,,,0,,,,,,,,,,,0,0,0,,,0
2413363,20,110A31091,CORTE TRADICIONAL 12X720G,,,1,CS,8.64,9.26,,749.7,ARS,0.01,6201,,,83112726,20,15/02/2016,,,6201,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,1,,,1,,,,8.64,9.26,,0.01,,,,,0,,,,,,,,,,,0,0,0,,,0
2413366,10,110A27631,NOISETTE 18X500G,,,1,CS,9,9.6,,1301.2,ARS,0.01,6201,,,83112728,10,15/02/2016,,,6201,C,,,,,110A27631,NOISETTE 18X500G,,,1,,,1,,,,9,9.6,,0.01,,,,,0,,,,,,,,,,,0,0,0,,,0
2413366,20,110A31091,CORTE TRADICIONAL 12X720G,,,3,CS,25.92,27.78,,1301.2,ARS,0.03,6201,,,83112728,20,15/02/2016,,,6201,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,3,,,3,,,,25.92,27.78,,0.03,,,,,0,,,,,,,,,,,0,0,0,,,0
2413413,10,110S74701,"GASTRONOMICAS 6X2,5KG",,,60,CS,900,934.8,,20394,ARS,1,6207,,,83112739,10,15/02/2016,,,6207,C,,,,,110S74701,"GASTRONOMICAS 6X2,5KG",,,60,,,60,,,,900,934.8,,1,,,,,0,,,,,,,,,,,0,0,0,,,0
2413453,10,110111091,"CORTE TRADICIONAL 6X2,5KG",,,90,CS,1350,1402.2,,30591,ARS,1.5,6207,,,83115093,10,16/02/2016,,,6207,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,90,,,90,,,,1350,1402.2,,1.5,,,,,0,,,,,,,,,,,0,0,0,,,0
2413469,10,110A77451,CORTE TRADICIONAL 12X1KG,,,1,CS,12,12.65,,1411.32,ARS,0.02,6201,,,83112767,10,15/02/2016,,,6201,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,1,,,1,,,,12,12.65,,0.02,,,,,0,,,,,,,,,,,0,0,0,,,0
2413469,20,110A31091,CORTE TRADICIONAL 12X720G,,,2,CS,17.28,18.52,,1411.32,ARS,0.02,6201,,,83112767,20,15/02/2016,,,6201,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,2,,,2,,,,17.28,18.52,,0.02,,,,,0,,,,,,,,,,,0,0,0,,,0
2413469,30,121MZ1121,MOZZARELLA 10X470G,,,1,CS,4.7,5.845,,1411.32,ARS,0.01,6201,,,83112767,30,15/02/2016,,,6201,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,1,,,1,,,,4.7,5.845,,0.01,,,,,0,,,,,,,,,,,0,0,0,,,0
2413470,10,110111091,"CORTE TRADICIONAL 6X2,5KG",,,80,CS,1200,1246.4,,29800.65,ARS,1.33,6207,,,83112768,10,15/02/2016,,,6207,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,80,,,80,,,,1200,1246.4,,1.33,,,,,0,,,,,,,,,,,0,0,0,,,0
2413470,20,110A10641,NOISETTE 4X2.5KG,,,4,CS,40,42.04,,29800.65,ARS,0.04,6207,,,83112768,20,15/02/2016,,,6207,C,,,,,110A10641,NOISETTE 4X2.5KG,,,4,,,4,,,,40,42.04,,0.04,,,,,0,,,,,,,,,,,0,0,0,,,0
2413470,30,110B19751,"BATATA 6X2,5KG",,,3,CS,45,46.89,,29800.65,ARS,0.05,6207,,,83112768,30,15/02/2016,,,6207,C,,,,,110B19751,"BATATA 6X2,5KG",,,3,,,3,,,,45,46.89,,0.05,,,,,0,,,,,,,,,,,0,0,0,,,0
2413515,10,110A77451,CORTE TRADICIONAL 12X1KG,,,1,CS,12,12.65,,2735.61,ARS,0.02,6207,,,83112771,10,,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,1,,,1,,,,12,12.65,,0.02,4915342382,,,,1,,,,,,,,,,,0,0,0,,,0
2413515,20,110A27631,NOISETTE 18X500G,,,1,CS,9,9.6,,2735.61,ARS,0.01,6207,,,83112771,20,,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,1,,,1,,,,9,9.6,,0.01,4915342382,,,,1,,,,,,,,,,,0,0,0,,,0
2413515,30,110A31091,CORTE TRADICIONAL 12X720G,,,2,CS,17.28,18.52,,2735.61,ARS,0.02,6207,,,83112771,30,,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,2,,,2,,,,17.28,18.52,,0.02,4915342382,,,,2,,,,,,,,,,,0,0,0,,,0
2413515,40,110A47331,SMILES 12X600G,,,1,CS,7.2,7.82,,2735.61,ARS,0.01,6207,,,83112771,40,,,,6207,C,,,,,110A47331,SMILES 12X600G,,,1,,,1,,,,7.2,7.82,,0.01,4915342382,,,,1,,,,,,,,,,,0,0,0,,,0
2413515,50,121MZ1121,MOZZARELLA 10X470G,,,1,CS,4.7,5.845,,2735.61,ARS,0.01,6207,,,83112771,50,,,,6207,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,1,,,1,,,,4.7,5.845,,0.01,4915342382,,,,1,,,,,,,,,,,0,0,0,,,0
2413515,60,121MZ2121,MOZZARELLA 5X940G,,,1,CS,4.7,5.6,,2735.61,ARS,0.01,6207,,,83112771,60,,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,1,,,1,,,,4.7,5.6,,0.01,4915342382,,,,1,,,,,,,,,,,0,0,0,,,0
