NRPD,POIT,MTPD,DSMT,13MT,14MT,CPIT,UMIT,PNIT,PBIT,VOIT,VLIT,MOIT,PLIT,CEIT,FEIT,STIP,ENIT,POEN,FEEN,HREN,CPEN,CTEN,STIT,BQEN,DSBQ,BQFA,DSBF,MTEN,DSEN,13EN,14EN,CPCP,SHID,HSID,CCEN,FECE,HRCE,CPCE,PNCC,PBCC,VOCC,PLCC,ENPG,PGFE,PGHR,PGUS,CDEN,ENRE,REFE,REHR,REUS,ENFA,ENFE,FATY,FAFE,FAHR,FAUS,CTFA,PNFA,PBFA,VOFA,VLFA,PLFA
2390875,30,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,2,CS,20,21.22,,6164.1,ARS,0.03,6207,02/06/2016,,83085169,30,02/05/2016,,,6207,C,,,,,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,2,2425307,,2,,,,20,21.22,,0.03,4915211200,02/05/2016,,,2,8059R00160290,,,,907655950,4508A00083858,ZF2,02/05/2016,,,2,20,21.22,,,0.03
2390877,10,110A77451,CORTE TRADICIONAL 12X1KG,,,2,CS,24,25.3,,24047.39,ARS,0.03,6207,02/05/2016,,83085594,10,02/05/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,2,2425307,,2,,,,24,25.3,,0.03,4915211214,02/05/2016,,,2,8059R00160303,,,,907655946,4508A00083854,ZF2,02/05/2016,,,2,24,25.3,,,0.03
2390877,20,110A20801,RONDELLES 12X1KG,,,2,CS,24,25.58,,24047.39,ARS,0.03,6207,02/05/2016,,83085594,20,02/05/2016,,,6207,C,,,,,110A20801,RONDELLES 12X1KG,,,2,2425307,,2,,,,24,25.58,,0.03,4915211214,02/05/2016,,,2,8059R00160303,,,,907655946,4508A00083854,ZF2,02/05/2016,,,2,24,25.58,,,0.03
2390877,30,110A21991,GOLDEN LONGS 12X1KG,,,2,CS,24,25.52,,24047.39,ARS,0.03,6207,02/05/2016,,83085594,30,02/05/2016,,,6207,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,2,2425307,,2,,,,24,25.52,,0.03,4915211214,02/05/2016,,,2,8059R00160303,,,,907655946,4508A00083854,ZF2,02/05/2016,,,2,24,25.52,,,0.03
2390877,40,110A23121,HORNEABLES 12X720G,,,1,CS,8.64,9.27,,24047.39,ARS,0.02,6207,02/05/2016,,83085594,40,02/05/2016,,,6207,C,,,,,110A23121,HORNEABLES 12X720G,,,1,2425307,,1,,,,8.64,9.27,,0.02,4915211214,02/05/2016,,,1,8059R00160303,,,,907655946,4508A00083854,ZF2,02/05/2016,,,1,8.64,9.27,,,0.02
2390877,50,121JM1111,JAMON Y MORRONES 10X570G,,,2,CS,11.4,13.86,,24047.39,ARS,0.03,6207,02/05/2016,,83085594,50,02/05/2016,,,6207,C,,,,,121JM1111,JAMON Y MORRONES 10X570G,,,2,2425307,,2,,,,11.4,13.86,,0.03,4915211214,02/05/2016,,,2,8059R00160303,,,,907655946,4508A00083854,ZF2,02/05/2016,,,2,11.4,13.86,,,0.03
2390877,60,110A27631,NOISETTE 18X500G,,,1,CS,9,9.6,,24047.39,ARS,0.01,6207,02/05/2016,,83085594,60,02/05/2016,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,1,2425307,,1,,,,9,9.6,,0.01,4915211214,02/05/2016,,,1,8059R00160303,,,,907655946,4508A00083854,ZF2,02/05/2016,,,1,9,9.6,,,0.01
2390877,70,121FZ1111,FUGAZZETA 10X480G,,,2,CS,9.6,11.89,,24047.39,ARS,0.03,6207,02/05/2016,,83085594,70,02/05/2016,,,6207,C,,,,,121FZ1111,FUGAZZETA 10X480G,,,2,2425307,,2,,,,9.6,11.89,,0.03,4915211214,02/05/2016,,,2,8059R00160303,,,,907655946,4508A00083854,ZF2,02/05/2016,,,2,9.6,11.89,,,0.03
2390877,80,110A31091,CORTE TRADICIONAL 12X720G,,,1,CS,8.64,9.26,,24047.39,ARS,0.01,6207,02/05/2016,,83085594,80,02/05/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,1,2425307,,1,,,,8.64,9.26,,0.01,4915211214,02/05/2016,,,1,8059R00160303,,,,907655946,4508A00083854,ZF2,02/05/2016,,,1,8.64,9.26,,,0.01
2390877,90,110A47331,SMILES 12X600G,,,2,CS,14.4,15.64,,24047.39,ARS,0.02,6207,02/05/2016,,83085594,90,02/05/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,2,2425307,,2,,,,14.4,15.64,,0.02,4915211214,02/05/2016,,,2,8059R00160303,,,,907655946,4508A00083854,ZF2,02/05/2016,,,2,14.4,15.64,,,0.02
2390877,100,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,2,CS,8.88,10.68,,24047.39,ARS,0.04,6207,02/05/2016,,83085594,100,02/05/2016,,,6207,C,,,,,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,2,2425307,,2,,,,8.88,10.68,,0.04,4915211214,02/05/2016,,,2,8059R00160303,,,,907655946,4508A00083854,ZF2,02/05/2016,,,2,8.88,10.68,,,0.04
2390877,110,121MZ1121,MOZZARELLA 10X470G,,,2,CS,9.4,11.69,,24047.39,ARS,0.03,6207,02/05/2016,,83085594,110,02/05/2016,,,6207,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,2,2425307,,2,,,,9.4,11.69,,0.03,4915211214,02/05/2016,,,2,8059R00160303,,,,907655946,4508A00083854,ZF2,02/05/2016,,,2,9.4,11.69,,,0.03
2390877,120,121MZ2121,MOZZARELLA 5X940G,,,2,CS,9.4,11.2,,24047.39,ARS,0.03,6207,02/05/2016,,83085594,120,02/05/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,2,2425307,,2,,,,9.4,11.2,,0.03,4915211214,02/05/2016,,,2,8059R00160303,,,,907655946,4508A00083854,ZF2,02/05/2016,,,2,9.4,11.2,,,0.03
2390877,130,121JA1111,MOZZARELLA Y JAMON 10X530G,,,2,CS,10.6,12.89,,24047.39,ARS,0.03,6207,02/05/2016,,83085594,130,02/05/2016,,,6207,C,,,,,121JA1111,MOZZARELLA Y JAMON 10X530G,,,2,2425307,,2,,,,10.6,12.89,,0.03,4915211214,02/05/2016,,,2,8059R00160303,,,,907655946,4508A00083854,ZF2,02/05/2016,,,2,10.6,12.89,,,0.03
2390877,150,121PR1111,PROVOLONE 10X520G,,,2,CS,10.4,12.69,,24047.39,ARS,0.03,6207,02/05/2016,,83085594,150,02/05/2016,,,6207,C,,,,,121PR1111,PROVOLONE 10X520G,,,2,2425307,,2,,,,10.4,12.69,,0.03,4915211214,02/05/2016,,,2,8059R00160303,,,,907655946,4508A00083854,ZF2,02/05/2016,,,2,10.4,12.69,,,0.03
2390877,160,121MZ14M1,MEDIA MASA MOZZARELLA 12X665G,,,2,CS,15.96,18.84,,24047.39,ARS,0.06,6207,02/05/2016,,83085594,160,02/05/2016,,,6207,C,,,,,121MZ14M1,MEDIA MASA MOZZARELLA 12X665G,,,2,2425307,,2,,,,15.96,18.84,,0.06,4915211214,02/05/2016,,,2,8059R00160303,,,,907655946,4508A00083854,ZF2,02/05/2016,,,2,15.96,18.84,,,0.06
2390877,170,112352911,NOISETTE PANCETA Y CEBOLLA 18X500G,,,1,CS,9,9.6,,24047.39,ARS,0.01,6207,02/05/2016,,83085594,170,02/05/2016,,,6207,C,,,,,112352911,NOISETTE PANCETA Y CEBOLLA 18X500G,,,1,2425307,,1,,,,9,9.6,,0.01,4915211214,02/05/2016,,,1,8059R00160303,,,,907655946,4508A00083854,ZF2,02/05/2016,,,1,9,9.6,,,0.01
2390877,180,111352911,NOISETTE PANCETA Y CEBOLLA 10X1KG,,,1,CS,10,10.61,,24047.39,ARS,0.01,6207,02/05/2016,,83085594,180,02/05/2016,,,6207,C,,,,,111352911,NOISETTE PANCETA Y CEBOLLA 10X1KG,,,1,2425307,,1,,,,10,10.61,,0.01,4915211214,02/05/2016,,,1,8059R00160303,,,,907655946,4508A00083854,ZF2,02/05/2016,,,1,10,10.61,,,0.01
2390877,190,111353011,NOISETTE FINAS HIERBAS 10X1KG,,,1,CS,10,10.61,,24047.39,ARS,0.01,6207,02/05/2016,,83085594,190,02/05/2016,,,6207,C,,,,,111353011,NOISETTE FINAS HIERBAS 10X1KG,,,1,2425307,,1,,,,10,10.61,,0.01,4915211214,02/05/2016,,,1,8059R00160303,,,,907655946,4508A00083854,ZF2,02/05/2016,,,1,10,10.61,,,0.01
2390877,200,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,5,CS,27,29.35,,24047.39,ARS,0.05,6207,02/05/2016,,83085594,200,02/05/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,5,2425307,,5,,,,27,29.35,,0.05,4915211214,02/05/2016,,,5,8059R00160303,,,,907655946,4508A00083854,ZF2,02/05/2016,,,5,27,29.35,,,0.05
2390877,210,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,4,CS,26.88,28.68,,24047.39,ARS,0.04,6207,02/05/2016,,83085594,210,02/05/2016,,,6207,C,,,,,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,4,2425307,,4,,,,26.88,28.68,,0.04,4915211214,02/05/2016,,,4,8059R00160303,,,,907655946,4508A00083854,ZF2,02/05/2016,,,4,26.88,28.68,,,0.04
2390877,220,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,2,CS,13.44,14.34,,24047.39,ARS,0.02,6207,02/05/2016,,83085594,220,02/05/2016,,,6207,C,,,,,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,2,2425307,,2,,,,13.44,14.34,,0.02,4915211214,02/05/2016,,,2,8059R00160303,,,,907655946,4508A00083854,ZF2,02/05/2016,,,2,13.44,14.34,,,0.02
2390877,230,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,24047.39,ARS,0.02,6207,02/05/2016,,83085594,230,02/05/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,2425307,,1,,,,6.8,7.48,,0.02,4915211214,02/05/2016,,,1,8059R00160303,,,,907655946,4508A00083854,ZF2,02/05/2016,,,1,6.8,7.48,,,0.02
2390878,10,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,2,CS,10.8,11.74,,4225.74,ARS,0.02,6207,02/05/2016,,83085170,10,02/05/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,2,2425307,,2,,,,10.8,11.74,,0.02,4915211201,02/05/2016,,,2,8059R00160291,,,,907655942,4508A00083850,ZF2,02/05/2016,,,2,10.8,11.74,,,0.02
2390878,20,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,2,CS,13.44,14.34,,4225.74,ARS,0.02,6207,02/05/2016,,83085170,20,02/05/2016,,,6207,C,,,,,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,2,2425307,,2,,,,13.44,14.34,,0.02,4915211201,02/05/2016,,,2,8059R00160291,,,,907655942,4508A00083850,ZF2,02/05/2016,,,2,13.44,14.34,,,0.02
2390878,30,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,2,CS,13.44,14.34,,4225.74,ARS,0.02,6207,02/05/2016,,83085170,30,02/05/2016,,,6207,C,,,,,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,2,2425307,,2,,,,13.44,14.34,,0.02,4915211201,02/05/2016,,,2,8059R00160291,,,,907655942,4508A00083850,ZF2,02/05/2016,,,2,13.44,14.34,,,0.02
2390879,10,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,1,CS,6.72,7.17,,1901.73,ARS,0.01,6207,02/10/2016,,83085171,10,02/05/2016,,,6207,C,,,,,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,1,2425307,,1,,,,6.72,7.17,,0.01,4915211202,02/05/2016,,,1,8059R00160292,,,,907655926,4508A00083834,ZF2,02/05/2016,,,1,6.72,7.17,,,0.01
2390879,20,110A96721,NOISETTE 10X1KG,,,1,CS,10,10.63,,1901.73,ARS,0.01,6207,02/10/2016,,83085171,20,02/05/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,1,2425307,,1,,,,10,10.63,,0.01,4915211202,02/05/2016,,,1,8059R00160292,,,,907655926,4508A00083834,ZF2,02/05/2016,,,1,10,10.63,,,0.01
2390879,30,110A47331,SMILES 12X600G,,,2,CS,14.4,15.64,,1901.73,ARS,0.02,6207,02/10/2016,,83085171,30,02/05/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,2,2425307,,2,,,,14.4,15.64,,0.02,4915211202,02/05/2016,,,2,8059R00160292,,,,907655926,4508A00083834,ZF2,02/05/2016,,,2,14.4,15.64,,,0.02
2390880,10,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,2,CS,8.88,10.68,,1234.7,ARS,0.04,6207,02/06/2016,,83085172,10,02/05/2016,,,6207,C,,,,,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,2,2425307,,2,,,,8.88,10.68,,0.04,4915211203,02/05/2016,,,2,8059R00160293,,,,907655951,4508A00083859,ZF2,02/05/2016,,,2,8.88,10.68,,,0.04
2390881,10,121MZ1121,MOZZARELLA 10X470G,,,1,CS,4.7,5.845,,2871.41,ARS,0.01,6207,02/10/2016,,83085176,10,02/05/2016,,,6207,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,1,2425307,,1,,,,4.7,5.845,,0.01,4915211204,02/05/2016,,,1,8059R00160294,,,,907655925,4508A00083833,ZF2,02/05/2016,,,1,4.7,5.845,,,0.01
2390881,20,121MZ14M1,MEDIA MASA MOZZARELLA 12X665G,,,1,CS,7.98,9.42,,2871.41,ARS,0.03,6207,02/10/2016,,83085176,20,02/05/2016,,,6207,C,,,,,121MZ14M1,MEDIA MASA MOZZARELLA 12X665G,,,1,2425307,,1,,,,7.98,9.42,,0.03,4915211204,02/05/2016,,,1,8059R00160294,,,,907655925,4508A00083833,ZF2,02/05/2016,,,1,7.98,9.42,,,0.03
2390881,30,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,2871.41,ARS,0.02,6207,02/10/2016,,83085176,30,02/05/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,2425307,,1,,,,6.8,7.48,,0.02,4915211204,02/05/2016,,,1,8059R00160294,,,,907655925,4508A00083833,ZF2,02/05/2016,,,1,6.8,7.48,,,0.02
2390881,40,110A77451,CORTE TRADICIONAL 12X1KG,,,1,CS,12,12.65,,2871.41,ARS,0.02,6207,02/10/2016,,83085176,40,02/05/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,1,2425307,,1,,,,12,12.65,,0.02,4915211204,02/05/2016,,,1,8059R00160294,,,,907655925,4508A00083833,ZF2,02/05/2016,,,1,12,12.65,,,0.02
2390881,50,110A47331,SMILES 12X600G,,,2,CS,14.4,15.64,,2871.41,ARS,0.02,6207,02/10/2016,,83085176,50,02/05/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,2,2425307,,2,,,,14.4,15.64,,0.02,4915211204,02/05/2016,,,2,8059R00160294,,,,907655925,4508A00083833,ZF2,02/05/2016,,,2,14.4,15.64,,,0.02
2390882,10,129MZ1101,FANATICA - MOZZARELLA 12X450G,,,1,CS,5.4,5.778,,1520.56,ARS,0.01,6207,02/10/2016,,83085177,10,02/05/2016,,,6207,C,,,,,129MZ1101,FANATICA - MOZZARELLA 12X450G,,,1,2425307,,1,,,,5.4,5.778,,0.01,4915211260,02/05/2016,,,1,8059R00160325,,,,907655918,4508A00083826,ZF2,02/05/2016,,,1,5.4,5.778,,,0.01
2390882,20,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,CS,5.4,5.87,,1520.56,ARS,0.01,6207,02/10/2016,,83085177,20,02/05/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,2425307,,1,,,,5.4,5.87,,0.01,4915211260,02/05/2016,,,1,8059R00160325,,,,907655918,4508A00083826,ZF2,02/05/2016,,,1,5.4,5.87,,,0.01
2390887,10,110A11121,CORTE FINO 8X2.25KG,,,50,CS,900,934.5,,57445.2,ARS,1.04,6245,02/06/2016,,83085178,10,02/05/2016,,,6245,C,,,,,110A11121,CORTE FINO 8X2.25KG,,,50,2425188,,50,,,,900,934.5,,1.04,4915210581,02/05/2016,,,50,8094R00005797,,,,907655907,4514A00005368,ZF2,02/05/2016,,,50,900,934.5,,,1.04
2390887,20,110111091,"CORTE TRADICIONAL 6X2,5KG",,,50,CS,750,779,,57445.2,ARS,0.83,6245,02/06/2016,,83085178,20,02/05/2016,,,6245,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,50,2425188,,50,,,,750,779,,0.83,4915210581,02/05/2016,,,50,8094R00005797,,,,907655907,4514A00005368,ZF2,02/05/2016,,,50,750,779,,,0.83
2390887,30,110100801,"ESPAÑOLA 6X2,5KG",,,10,CS,150,156,,57445.2,ARS,0.17,6245,02/06/2016,,83085178,30,02/05/2016,,,6245,C,,,,,110100801,"ESPAÑOLA 6X2,5KG",,,10,2425188,,10,,,,150,156,,0.17,4915210581,02/05/2016,,,10,8094R00005797,,,,907655907,4514A00005368,ZF2,02/05/2016,,,10,150,156,,,0.17
2390887,40,110A10641,NOISETTE 4X2.5KG,,,30,CS,300,315.3,,57445.2,ARS,0.33,6245,02/06/2016,,83085178,40,02/05/2016,,,6245,C,,,,,110A10641,NOISETTE 4X2.5KG,,,30,2425188,,30,,,,300,315.3,,0.33,4915210581,02/05/2016,,,30,8094R00005797,,,,907655907,4514A00005368,ZF2,02/05/2016,,,30,300,315.3,,,0.33
2390887,50,110A18951,SMILES 6X1.5KG,,,20,CS,180,190.2,,57445.2,ARS,0.22,6245,02/06/2016,,83085178,50,02/05/2016,,,6245,C,,,,,110A18951,SMILES 6X1.5KG,,,20,2425188,,20,,,,180,190.2,,0.22,4915210581,02/05/2016,,,20,8094R00005797,,,,907655907,4514A00005368,ZF2,02/05/2016,,,20,180,190.2,,,0.22
2390893,10,110A11121,CORTE FINO 8X2.25KG,,,50,CS,900,934.5,,47890.47,ARS,1.04,6245,02/06/2016,,83085256,10,02/05/2016,,,6245,C,,,,,110A11121,CORTE FINO 8X2.25KG,,,50,2425188,,50,,,,900,934.5,,1.04,4915210582,02/05/2016,,,50,8094R00005798,,,,907655908,4514A00005369,ZF2,02/05/2016,,,50,900,934.5,,,1.04
2390893,20,110111091,"CORTE TRADICIONAL 6X2,5KG",,,50,CS,750,779,,47890.47,ARS,0.83,6245,02/06/2016,,83085256,20,02/05/2016,,,6245,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,50,2425188,,50,,,,750,779,,0.83,4915210582,02/05/2016,,,50,8094R00005798,,,,907655908,4514A00005369,ZF2,02/05/2016,,,50,750,779,,,0.83
2390893,30,110A10641,NOISETTE 4X2.5KG,,,20,CS,200,210.2,,47890.47,ARS,0.22,6245,02/06/2016,,83085256,30,02/05/2016,,,6245,C,,,,,110A10641,NOISETTE 4X2.5KG,,,20,2425188,,20,,,,200,210.2,,0.22,4915210582,02/05/2016,,,20,8094R00005798,,,,907655908,4514A00005369,ZF2,02/05/2016,,,20,200,210.2,,,0.22
2390893,40,1000002578,BASTONCITOS DE MOZZARELLA 6X1KG,,,2,CS,12,12.8,,47890.47,ARS,0.02,6245,02/06/2016,,83085256,40,02/05/2016,,,6245,C,,,,,1000002578,BASTONCITOS DE MOZZARELLA 6X1KG,,,2,2425188,,2,,,,12,12.8,,0.02,4915210582,02/05/2016,,,2,8094R00005798,,,,907655908,4514A00005369,ZF2,02/05/2016,,,2,12,12.8,,,0.02
2390893,50,1000002581,MINI-TORTILLA DE  ESPINACA 16 X 0.420KG,,,5,CS,33.6,35.7,,47890.47,ARS,0.05,6245,02/06/2016,,83085256,50,02/05/2016,,,6245,C,,,,,1000002581,MINI-TORTILLA DE  ESPINACA 16 X 0.420KG,,,5,2425188,,5,,,,33.6,35.7,,0.05,4915210582,02/05/2016,,,5,8094R00005798,,,,907655908,4514A00005369,ZF2,02/05/2016,,,5,33.6,35.7,,,0.05
2390903,10,121MZ1121,MOZZARELLA 10X470G,,,2,CS,9.4,11.69,,7908.71,ARS,0.03,6207,02/10/2016,,83085257,10,02/05/2016,,,6207,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,2,2425307,,2,,,,9.4,11.69,,0.03,4915211205,02/05/2016,,,2,8059R00160295,,,,907655921,4508A00083829,ZF2,02/05/2016,,,2,9.4,11.69,,,0.03
2390903,20,121MZ2121,MOZZARELLA 5X940G,,,4,CS,18.8,22.4,,7908.71,ARS,0.06,6207,02/10/2016,,83085257,20,02/05/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,4,2425307,,4,,,,18.8,22.4,,0.06,4915211205,02/05/2016,,,4,8059R00160295,,,,907655921,4508A00083829,ZF2,02/05/2016,,,4,18.8,22.4,,,0.06
2390903,30,121CQ1121,CUATRO QUESOS 10X520GR,,,1,CS,5.2,6.345,,7908.71,ARS,0.01,6207,02/10/2016,,83085257,30,02/05/2016,,,6207,C,,,,,121CQ1121,CUATRO QUESOS 10X520GR,,,1,2425307,,1,,,,5.2,6.345,,0.01,4915211205,02/05/2016,,,1,8059R00160295,,,,907655921,4508A00083829,ZF2,02/05/2016,,,1,5.2,6.345,,,0.01
2390903,40,121PR1111,PROVOLONE 10X520G,,,1,CS,5.2,6.345,,7908.71,ARS,0.01,6207,02/10/2016,,83085257,40,02/05/2016,,,6207,C,,,,,121PR1111,PROVOLONE 10X520G,,,1,2425307,,1,,,,5.2,6.345,,0.01,4915211205,02/05/2016,,,1,8059R00160295,,,,907655921,4508A00083829,ZF2,02/05/2016,,,1,5.2,6.345,,,0.01
2390903,50,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6.8,7.48,,7908.71,ARS,0.02,6207,02/10/2016,,83085257,50,02/05/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,2425307,,1,,,,6.8,7.48,,0.02,4915211205,02/05/2016,,,1,8059R00160295,,,,907655921,4508A00083829,ZF2,02/05/2016,,,1,6.8,7.48,,,0.02
2390903,60,110A77451,CORTE TRADICIONAL 12X1KG,,,2,CS,24,25.3,,7908.71,ARS,0.03,6207,02/10/2016,,83085257,60,02/05/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,2,2425307,,2,,,,24,25.3,,0.03,4915211205,02/05/2016,,,2,8059R00160295,,,,907655921,4508A00083829,ZF2,02/05/2016,,,2,24,25.3,,,0.03
2390903,70,110A27631,NOISETTE 18X500G,,,1,CS,9,9.6,,7908.71,ARS,0.01,6207,02/10/2016,,83085257,70,02/05/2016,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,1,2425307,,1,,,,9,9.6,,0.01,4915211205,02/05/2016,,,1,8059R00160295,,,,907655921,4508A00083829,ZF2,02/05/2016,,,1,9,9.6,,,0.01
2390903,80,110A23121,HORNEABLES 12X720G,,,2,CS,17.28,18.54,,7908.71,ARS,0.03,6207,02/10/2016,,83085257,80,02/05/2016,,,6207,C,,,,,110A23121,HORNEABLES 12X720G,,,2,2425307,,2,,,,17.28,18.54,,0.03,4915211205,02/05/2016,,,2,8059R00160295,,,,907655921,4508A00083829,ZF2,02/05/2016,,,2,17.28,18.54,,,0.03
2390903,90,111353011,NOISETTE FINAS HIERBAS 10X1KG,,,1,CS,10,10.61,,7908.71,ARS,0.01,6207,02/10/2016,,83085257,90,02/05/2016,,,6207,C,,,,,111353011,NOISETTE FINAS HIERBAS 10X1KG,,,1,2425307,,1,,,,10,10.61,,0.01,4915211205,02/05/2016,,,1,8059R00160295,,,,907655921,4508A00083829,ZF2,02/05/2016,,,1,10,10.61,,,0.01
2390903,100,111352911,NOISETTE PANCETA Y CEBOLLA 10X1KG,,,1,CS,10,10.61,,7908.71,ARS,0.01,6207,02/10/2016,,83085257,100,02/05/2016,,,6207,C,,,,,111352911,NOISETTE PANCETA Y CEBOLLA 10X1KG,,,1,2425307,,1,,,,10,10.61,,0.01,4915211205,02/05/2016,,,1,8059R00160295,,,,907655921,4508A00083829,ZF2,02/05/2016,,,1,10,10.61,,,0.01
2390904,10,110111091,"CORTE TRADICIONAL 6X2,5KG",,,180,CS,2700,2804.4,,144085.9,ARS,3,6207,02/06/2016,,83085357,10,02/05/2016,,,6207,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,180,2425308,,180,,,,2700,2804.4,,3,4915211224,02/05/2016,,,180,8059R00160313,,,,907655957,4508A00083865,ZF2,02/05/2016,,,180,2700,2804.4,,,3
2390904,20,110A18951,SMILES 6X1.5KG,,,160,CS,1440,1521.6,,144085.9,ARS,1.78,6207,02/06/2016,,83085357,20,02/05/2016,,,6207,C,,,,,110A18951,SMILES 6X1.5KG,,,160,2425308,,160,,,,1440,1521.6,,1.78,4915211224,02/05/2016,,,160,8059R00160313,,,,907655957,4508A00083865,ZF2,02/05/2016,,,160,1440,1521.6,,,1.78
2390904,30,110A10641,NOISETTE 4X2.5KG,,,80,CS,800,840.8,,144085.9,ARS,0.89,6207,02/06/2016,,83085357,30,02/05/2016,,,6207,C,,,,,110A10641,NOISETTE 4X2.5KG,,,80,2425308,,80,,,,800,840.8,,0.89,4915211224,02/05/2016,,,80,8059R00160313,,,,907655957,4508A00083865,ZF2,02/05/2016,,,80,800,840.8,,,0.89
2390904,40,110113101,"CORTE CASERO 6X2,5KG",,,10,CS,150,156.8,,144085.9,ARS,0.17,6207,02/06/2016,,83085357,40,02/05/2016,,,6207,C,,,,,110113101,"CORTE CASERO 6X2,5KG",,,10,2425308,,10,,,,150,156.8,,0.17,4915211224,02/05/2016,,,10,8059R00160313,,,,907655957,4508A00083865,ZF2,02/05/2016,,,10,150,156.8,,,0.17
2390904,50,110A31091,CORTE TRADICIONAL 12X720G,,,20,CS,172.8,185.2,,144085.9,ARS,0.22,6207,02/06/2016,,83085357,50,02/05/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,20,2425308,,20,,,,172.8,185.2,,0.22,4915211224,02/05/2016,,,20,8059R00160313,,,,907655957,4508A00083865,ZF2,02/05/2016,,,20,172.8,185.2,,,0.22
2390938,10,110A31091,CORTE TRADICIONAL 12X720G,,,2,CS,17.28,18.52,,2373.09,ARS,0.02,6210,02/05/2016,,83085258,10,02/05/2016,,,6210,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,2,2425601,,2,,,,17.28,18.52,,0.02,4915212479,02/05/2016,,,2,1160R00007896,,,,907656007,4510A00003364,ZF2,02/05/2016,,,2,17.28,18.52,,,0.02
2390938,20,110A47331,SMILES 12X600G,,,1,CS,7.2,7.82,,2373.09,ARS,0.01,6210,02/05/2016,,83085258,20,02/05/2016,,,6210,C,,,,,110A47331,SMILES 12X600G,,,1,2425601,,1,,,,7.2,7.82,,0.01,4915212479,02/05/2016,,,1,1160R00007896,,,,907656007,4510A00003364,ZF2,02/05/2016,,,1,7.2,7.82,,,0.01
2390938,30,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,2,CS,24,25.36,,2373.09,ARS,0.03,6210,02/05/2016,,83085258,30,02/05/2016,,,6210,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,2,2425601,,2,,,,24,25.36,,0.03,4915212479,02/05/2016,,,2,1160R00007896,,,,907656007,4510A00003364,ZF2,02/05/2016,,,2,24,25.36,,,0.03
