NRPD,POIT,MTPD,DSMT,13MT,14MT,CPIT,UMIT,PNIT,PBIT,VOIT,VLIT,MOIT,PLIT,CEIT,FEIT,STIP,ENIT,POEN,FEEN,HREN,CPEN,CTEN,STIT,BQEN,DSBQ,BQFA,DSBF,MTEN,DSEN,13EN,14EN,CPCP,SHID,HSID,CCEN,FECE,HRCE,CPCE,PNCC,PBCC,VOCC,PLCC,ENPG,PGFE,PGHR,PGUS,CDEN,ENRE,REFE,REHR,REUS,ENFA,ENFE,FATY,FAFE,FAHR,FAUS,CTFA,PNFA,PBFA,VOFA,VLFA,PLFA
2408327,20,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,1,CS,6.72,7.17,,3933.21,ARS,0.01,6207,,,83106840,20,02/12/2016,,,6207,C,,,,,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,1,2441027,,1,,,,6.72,7.17,,0.01,4915308145,02/12/2016,,,1,8059R00160884,,,,907656886,4508A00084399,ZF2,02/12/2016,,,1,6.72,7.17,,,0.01
2408327,30,110A77451,CORTE TRADICIONAL 12X1KG,,,1,CS,12,12.65,,3933.21,ARS,0.02,6207,,,83106840,30,02/12/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,1,2441027,,1,,,,12,12.65,,0.02,4915308145,02/12/2016,,,1,8059R00160884,,,,907656886,4508A00084399,ZF2,02/12/2016,,,1,12,12.65,,,0.02
2408327,40,110A96721,NOISETTE 10X1KG,,,2,CS,20,21.26,,3933.21,ARS,0.03,6207,,,83106840,40,02/12/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,2,2441027,,2,,,,20,21.26,,0.03,4915308145,02/12/2016,,,2,8059R00160884,,,,907656886,4508A00084399,ZF2,02/12/2016,,,2,20,21.26,,,0.03
2408327,50,110A47331,SMILES 12X600G,,,3,CS,21.6,23.46,,3933.21,ARS,0.03,6207,,,83106840,50,02/12/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,3,2441027,,3,,,,21.6,23.46,,0.03,4915308145,02/12/2016,,,3,8059R00160884,,,,907656886,4508A00084399,ZF2,02/12/2016,,,3,21.6,23.46,,,0.03
2408327,60,110A23121,HORNEABLES 12X720G,,,1,CS,8.64,9.27,,3933.21,ARS,0.02,6207,,,83106840,60,02/12/2016,,,6207,C,,,,,110A23121,HORNEABLES 12X720G,,,1,2441027,,1,,,,8.64,9.27,,0.02,4915308145,02/12/2016,,,1,8059R00160884,,,,907656886,4508A00084399,ZF2,02/12/2016,,,1,8.64,9.27,,,0.02
2408328,10,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,2,CS,13.6,14.96,,5517.06,ARS,0.04,6207,,,83106842,10,02/12/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,2,2441027,,2,,,,13.6,14.96,,0.04,4915308148,02/12/2016,,,2,8059R00160885,,,,907656899,4508A00084412,ZF2,02/12/2016,,,2,13.6,14.96,,,0.04
2408328,20,110A77451,CORTE TRADICIONAL 12X1KG,,,2,CS,24,25.3,,5517.06,ARS,0.03,6207,,,83106842,20,02/12/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,2,2441027,,2,,,,24,25.3,,0.03,4915308148,02/12/2016,,,2,8059R00160885,,,,907656899,4508A00084412,ZF2,02/12/2016,,,2,24,25.3,,,0.03
2408328,30,110A21991,GOLDEN LONGS 12X1KG,,,1,CS,12,12.76,,5517.06,ARS,0.02,6207,,,83106842,30,02/12/2016,,,6207,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,1,2441027,,1,,,,12,12.76,,0.02,4915308148,02/12/2016,,,1,8059R00160885,,,,907656899,4508A00084412,ZF2,02/12/2016,,,1,12,12.76,,,0.02
2408328,40,110A31091,CORTE TRADICIONAL 12X720G,,,2,CS,17.28,18.52,,5517.06,ARS,0.02,6207,,,83106842,40,02/12/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,2,2441027,,2,,,,17.28,18.52,,0.02,4915308148,02/12/2016,,,2,8059R00160885,,,,907656899,4508A00084412,ZF2,02/12/2016,,,2,17.28,18.52,,,0.02
2408328,50,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,2,CS,30,31.58,,5517.06,ARS,0.04,6207,,,83106842,50,02/12/2016,,,6207,C,,,,,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,2,2441027,,2,,,,30,31.58,,0.04,4915308148,02/12/2016,,,2,8059R00160885,,,,907656899,4508A00084412,ZF2,02/12/2016,,,2,30,31.58,,,0.04
2408328,60,110A47331,SMILES 12X600G,,,4,CS,28.8,31.28,,5517.06,ARS,0.04,6207,,,83106842,60,02/12/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,4,2441027,,4,,,,28.8,31.28,,0.04,4915308148,02/12/2016,,,4,8059R00160885,,,,907656899,4508A00084412,ZF2,02/12/2016,,,4,28.8,31.28,,,0.04
2408328,70,110A23121,HORNEABLES 12X720G,,,1,CS,8.64,9.27,,5517.06,ARS,0.02,6207,,,83106842,70,02/12/2016,,,6207,C,,,,,110A23121,HORNEABLES 12X720G,,,1,2441027,,1,,,,8.64,9.27,,0.02,4915308148,02/12/2016,,,1,8059R00160885,,,,907656899,4508A00084412,ZF2,02/12/2016,,,1,8.64,9.27,,,0.02
2408329,10,121MZ1121,MOZZARELLA 10X470G,,,6,CS,28.2,35.07,,22293.99,ARS,0.08,6207,,,83106843,10,02/12/2016,,,6207,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,6,2441027,,6,,,,28.2,35.07,,0.08,4915308150,02/12/2016,,,6,8059R00160886,,,,907656900,4508A00084413,ZF2,02/12/2016,,,6,28.2,35.07,,,0.08
2408329,20,121MZ2121,MOZZARELLA 5X940G,,,4,CS,18.8,22.4,,22293.99,ARS,0.06,6207,,,83106843,20,02/12/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,4,2441027,,4,,,,18.8,22.4,,0.06,4915308150,02/12/2016,,,4,8059R00160886,,,,907656900,4508A00084413,ZF2,02/12/2016,,,4,18.8,22.4,,,0.06
2408329,30,121CQ1121,CUATRO QUESOS 10X520GR,,,1,CS,5.2,6.345,,22293.99,ARS,0.01,6207,,,83106843,30,02/12/2016,,,6207,C,,,,,121CQ1121,CUATRO QUESOS 10X520GR,,,1,2441027,,1,,,,5.2,6.345,,0.01,4915308150,02/12/2016,,,1,8059R00160886,,,,907656900,4508A00084413,ZF2,02/12/2016,,,1,5.2,6.345,,,0.01
2408329,40,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,2,CS,8.88,10.68,,22293.99,ARS,0.04,6207,,,83106843,40,02/12/2016,,,6207,C,,,,,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,2,2441027,,2,,,,8.88,10.68,,0.04,4915308150,02/12/2016,,,2,8059R00160886,,,,907656900,4508A00084413,ZF2,02/12/2016,,,2,8.88,10.68,,,0.04
2408329,50,121PR1111,PROVOLONE 10X520G,,,1,CS,5.2,6.345,,22293.99,ARS,0.01,6207,,,83106843,50,02/12/2016,,,6207,C,,,,,121PR1111,PROVOLONE 10X520G,,,1,2441027,,1,,,,5.2,6.345,,0.01,4915308150,02/12/2016,,,1,8059R00160886,,,,907656900,4508A00084413,ZF2,02/12/2016,,,1,5.2,6.345,,,0.01
2408329,60,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,8,CS,54.4,59.84,,22293.99,ARS,0.18,6207,,,83106843,60,02/12/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,8,2441027,,8,,,,54.4,59.84,,0.18,4915308150,02/12/2016,,,8,8059R00160886,,,,907656900,4508A00084413,ZF2,02/12/2016,,,8,54.4,59.84,,,0.18
2408329,70,110A77451,CORTE TRADICIONAL 12X1KG,,,6,CS,72,75.9,,22293.99,ARS,0.09,6207,,,83106843,70,02/12/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,6,2441027,,6,,,,72,75.9,,0.09,4915308150,02/12/2016,,,6,8059R00160886,,,,907656900,4508A00084413,ZF2,02/12/2016,,,6,72,75.9,,,0.09
2408329,80,110A96721,NOISETTE 10X1KG,,,2,CS,20,21.26,,22293.99,ARS,0.03,6207,,,83106843,80,02/12/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,2,2441027,,2,,,,20,21.26,,0.03,4915308150,02/12/2016,,,2,8059R00160886,,,,907656900,4508A00084413,ZF2,02/12/2016,,,2,20,21.26,,,0.03
2408329,90,110A21991,GOLDEN LONGS 12X1KG,,,1,CS,12,12.76,,22293.99,ARS,0.02,6207,,,83106843,90,02/12/2016,,,6207,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,1,2441027,,1,,,,12,12.76,,0.02,4915308150,02/12/2016,,,1,8059R00160886,,,,907656900,4508A00084413,ZF2,02/12/2016,,,1,12,12.76,,,0.02
2408329,100,110A31091,CORTE TRADICIONAL 12X720G,,,2,CS,17.28,18.52,,22293.99,ARS,0.02,6207,,,83106843,100,02/12/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,2,2441027,,2,,,,17.28,18.52,,0.02,4915308150,02/12/2016,,,2,8059R00160886,,,,907656900,4508A00084413,ZF2,02/12/2016,,,2,17.28,18.52,,,0.02
2408329,110,110A27631,NOISETTE 18X500G,,,2,CS,18,19.2,,22293.99,ARS,0.03,6207,,,83106843,110,02/12/2016,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,2,2441027,,2,,,,18,19.2,,0.03,4915308150,02/12/2016,,,2,8059R00160886,,,,907656900,4508A00084413,ZF2,02/12/2016,,,2,18,19.2,,,0.03
2408329,120,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,2,CS,30,31.58,,22293.99,ARS,0.04,6207,,,83106843,120,02/12/2016,,,6207,C,,,,,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,2,2441027,,2,,,,30,31.58,,0.04,4915308150,02/12/2016,,,2,8059R00160886,,,,907656900,4508A00084413,ZF2,02/12/2016,,,2,30,31.58,,,0.04
2408329,130,110A47331,SMILES 12X600G,,,7,CS,50.4,54.74,,22293.99,ARS,0.07,6207,,,83106843,130,02/12/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,7,2441027,,7,,,,50.4,54.74,,0.07,4915308150,02/12/2016,,,7,8059R00160886,,,,907656900,4508A00084413,ZF2,02/12/2016,,,7,50.4,54.74,,,0.07
2408329,140,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,1,CS,10,10.61,,22293.99,ARS,0.01,6207,,,83106843,140,02/12/2016,,,6207,C,,,,,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,1,2441027,,1,,,,10,10.61,,0.01,4915308150,02/12/2016,,,1,8059R00160886,,,,907656900,4508A00084413,ZF2,02/12/2016,,,1,10,10.61,,,0.01
2408329,150,111353011,NOISETTE FINAS HIERBAS 10X1KG,,,1,CS,10,10.61,,22293.99,ARS,0.01,6207,,,83106843,150,02/12/2016,,,6207,C,,,,,111353011,NOISETTE FINAS HIERBAS 10X1KG,,,1,2441027,,1,,,,10,10.61,,0.01,4915308150,02/12/2016,,,1,8059R00160886,,,,907656900,4508A00084413,ZF2,02/12/2016,,,1,10,10.61,,,0.01
2408329,160,111352911,NOISETTE PANCETA Y CEBOLLA 10X1KG,,,1,CS,10,10.61,,22293.99,ARS,0.01,6207,,,83106843,160,02/12/2016,,,6207,C,,,,,111352911,NOISETTE PANCETA Y CEBOLLA 10X1KG,,,1,2441027,,1,,,,10,10.61,,0.01,4915308150,02/12/2016,,,1,8059R00160886,,,,907656900,4508A00084413,ZF2,02/12/2016,,,1,10,10.61,,,0.01
2408333,10,110111091,"CORTE TRADICIONAL 6X2,5KG",,,120,CS,1800,1869.6,,40788,ARS,2,6245,,,83106937,10,02/12/2016,,,6245,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,120,2441013,,120,,,,1800,1869.6,,2,4915307897,02/12/2016,,,120,8094R00005869,,,,907656875,4514A00005434,ZF2,02/12/2016,,,120,1800,1869.6,,,2
2408336,10,110111091,"CORTE TRADICIONAL 6X2,5KG",,,360,CS,5400,5608.8,,130886.85,ARS,6,6245,,,83106846,10,02/12/2016,,,6245,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,360,2441019,,360,,,,5400,5608.8,,6,4915307947,02/12/2016,,,360,8094R00005871,,,,907656874,4514A00005433,ZF2,02/12/2016,,,360,5400,5608.8,,,6
2408336,20,110A10641,NOISETTE 4X2.5KG,,,15,CS,150,157.65,,130886.85,ARS,0.17,6245,,,83106846,20,02/12/2016,,,6245,C,,,,,110A10641,NOISETTE 4X2.5KG,,,15,2441019,,15,,,,150,157.65,,0.17,4915307947,02/12/2016,,,15,8094R00005871,,,,907656874,4514A00005433,ZF2,02/12/2016,,,15,150,157.65,,,0.17
2408336,30,110A31091,CORTE TRADICIONAL 12X720G,,,15,CS,129.6,138.9,,130886.85,ARS,0.17,6245,,,83106846,30,02/12/2016,,,6245,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,15,2441019,,15,,,,129.6,138.9,,0.17,4915307947,02/12/2016,,,15,8094R00005871,,,,907656874,4514A00005433,ZF2,02/12/2016,,,15,129.6,138.9,,,0.17
2408337,10,110111091,"CORTE TRADICIONAL 6X2,5KG",,,70,CS,1050,1090.6,,47764.5,ARS,1.17,6245,,,83106847,10,02/12/2016,,,6245,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,70,2441019,,70,,,,1050,1090.6,,1.17,4915307952,02/12/2016,,,70,8094R00005874,,,,907656868,4514A00005429,ZF2,02/12/2016,,,70,1050,1090.6,,,1.17
2408337,20,110113101,"CORTE CASERO 6X2,5KG",,,70,CS,1050,1097.6,,47764.5,ARS,1.17,6245,,,83106847,20,02/12/2016,,,6245,C,,,,,110113101,"CORTE CASERO 6X2,5KG",,,55,2441019,,70,,,,1050,1097.6,,1.17,4915307952,02/12/2016,,,55,8094R00005874,,,,907656868,4514A00005429,ZF2,02/12/2016,,,55,825,862.4,,,0.919285714
2408341,10,110111091,"CORTE TRADICIONAL 6X2,5KG",,,100,CS,1500,1558,,97431,ARS,1.67,6245,,,83107054,10,02/12/2016,,,6245,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,100,,,100,,,,1500,1558,,1.67,,,,,0,,,,,,,,,,,0,0,0,,,0
2408341,20,110A10641,NOISETTE 4X2.5KG,,,100,CS,1000,1051,,97431,ARS,1.11,6245,,,83107054,20,02/12/2016,,,6245,C,,,,,110A10641,NOISETTE 4X2.5KG,,,100,,,100,,,,1000,1051,,1.11,,,,,0,,,,,,,,,,,0,0,0,,,0
2408341,30,110A18951,SMILES 6X1.5KG,,,100,CS,900,951,,97431,ARS,1.11,6245,,,83107054,30,02/12/2016,,,6245,C,,,,,110A18951,SMILES 6X1.5KG,,,100,,,100,,,,900,951,,1.11,,,,,0,,,,,,,,,,,0,0,0,,,0
2408343,10,110111091,"CORTE TRADICIONAL 6X2,5KG",,,150,CS,2250,2337,,146146.5,ARS,2.5,6245,,,83106848,10,02/12/2016,,,6245,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,150,2441017,,150,,,,2250,2337,,2.5,4915307926,02/12/2016,,,150,8094R00005870,,,,907656873,4514A00005432,ZF2,02/12/2016,,,150,2250,2337,,,2.5
2408343,20,110A10641,NOISETTE 4X2.5KG,,,150,CS,1500,1576.5,,146146.5,ARS,1.67,6245,,,83106848,20,02/12/2016,,,6245,C,,,,,110A10641,NOISETTE 4X2.5KG,,,150,2441017,,150,,,,1500,1576.5,,1.67,4915307926,02/12/2016,,,150,8094R00005870,,,,907656873,4514A00005432,ZF2,02/12/2016,,,150,1500,1576.5,,,1.67
2408343,30,110A18951,SMILES 6X1.5KG,,,150,CS,1350,1426.5,,146146.5,ARS,1.67,6245,,,83106848,30,02/12/2016,,,6245,C,,,,,110A18951,SMILES 6X1.5KG,,,150,2441017,,150,,,,1350,1426.5,,1.67,4915307926,02/12/2016,,,150,8094R00005870,,,,907656873,4514A00005432,ZF2,02/12/2016,,,150,1350,1426.5,,,1.67
2408345,10,110111091,"CORTE TRADICIONAL 6X2,5KG",,,30,CS,450,467.4,,20394,ARS,0.5,6245,,,83106849,10,02/12/2016,,,6245,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,30,2441013,,30,,,,450,467.4,,0.5,4915307886,02/12/2016,,,30,8094R00005868,,,,907656869,4514A00005430,ZF2,02/12/2016,,,30,450,467.4,,,0.5
2408345,20,110S74701,"GASTRONOMICAS 6X2,5KG",,,30,CS,450,467.4,,20394,ARS,0.5,6245,,,83106849,20,02/12/2016,,,6245,C,,,,,110S74701,"GASTRONOMICAS 6X2,5KG",,,30,2441013,,30,,,,450,467.4,,0.5,4915307886,02/12/2016,,,30,8094R00005868,,,,907656869,4514A00005430,ZF2,02/12/2016,,,30,450,467.4,,,0.5
2408349,10,110111091,"CORTE TRADICIONAL 6X2,5KG",,,60,CS,900,934.8,,33930,ARS,1,6245,,,83106850,10,02/12/2016,,,6245,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,60,2441019,,60,,,,900,934.8,,1,4915307948,02/12/2016,,,60,8094R00005872,,,,907656870,4514A00005431,ZF2,02/12/2016,,,60,900,934.8,,,1
2408349,20,110A10641,NOISETTE 4X2.5KG,,,10,CS,100,105.1,,33930,ARS,0.11,6245,,,83106850,20,02/12/2016,,,6245,C,,,,,110A10641,NOISETTE 4X2.5KG,,,10,2441019,,10,,,,100,105.1,,0.11,4915307948,02/12/2016,,,10,8094R00005872,,,,907656870,4514A00005431,ZF2,02/12/2016,,,10,100,105.1,,,0.11
2408349,30,110S74701,"GASTRONOMICAS 6X2,5KG",,,30,CS,450,467.4,,33930,ARS,0.5,6245,,,83106850,30,02/12/2016,,,6245,C,,,,,110S74701,"GASTRONOMICAS 6X2,5KG",,,30,2441019,,30,,,,450,467.4,,0.5,4915307948,02/12/2016,,,30,8094R00005872,,,,907656870,4514A00005431,ZF2,02/12/2016,,,30,450,467.4,,,0.5
2408354,10,110111091,"CORTE TRADICIONAL 6X2,5KG",,,180,CS,2700,2804.4,,101970,ARS,3,6207,,,83107055,10,02/12/2016,,,6207,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,180,2441436,,180,,,,2700,2804.4,,3,4915310116,02/12/2016,,,180,8059R00160946,,,,907656989,4508A00084452,ZF2,02/12/2016,,,180,2700,2804.4,,,3
2408354,20,110S74701,"GASTRONOMICAS 6X2,5KG",,,120,CS,1800,1869.6,,101970,ARS,2,6207,,,83107055,20,02/12/2016,,,6207,C,,,,,110S74701,"GASTRONOMICAS 6X2,5KG",,,120,2441436,,120,,,,1800,1869.6,,2,4915310116,02/12/2016,,,120,8059R00160946,,,,907656989,4508A00084452,ZF2,02/12/2016,,,120,1800,1869.6,,,2
2408359,10,110A18951,SMILES 6X1.5KG,,,3,CS,27,28.53,,763.35,ARS,0.03,6207,02/12/2016,,83106939,10,02/12/2016,,,6207,C,,,,,110A18951,SMILES 6X1.5KG,,,3,,,3,,,,27,28.53,,0.03,4915308152,02/12/2016,,,3,,,,,,,,,,,0,0,0,,,0
2408360,10,110A96721,NOISETTE 10X1KG,,,1,CS,10,10.63,,10900.41,ARS,0.01,6207,02/12/2016,,83106940,10,02/12/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,1,,,1,,,,10,10.63,,0.01,4915308153,02/12/2016,,,1,,,,,,,,,,,0,0,0,,,0
2408360,20,110A77451,CORTE TRADICIONAL 12X1KG,,,5,CS,60,63.25,,10900.41,ARS,0.08,6207,02/12/2016,,83106940,20,02/12/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,5,,,5,,,,60,63.25,,0.08,4915308153,02/12/2016,,,5,,,,,,,,,,,0,0,0,,,0
2408360,30,110A27631,NOISETTE 18X500G,,,2,CS,18,19.2,,10900.41,ARS,0.03,6207,02/12/2016,,83106940,30,02/12/2016,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,2,,,2,,,,18,19.2,,0.03,4915308153,02/12/2016,,,2,,,,,,,,,,,0,0,0,,,0
2408360,40,110A31091,CORTE TRADICIONAL 12X720G,,,3,CS,25.92,27.78,,10900.41,ARS,0.03,6207,02/12/2016,,83106940,40,02/12/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,3,,,3,,,,25.92,27.78,,0.03,4915308153,02/12/2016,,,3,,,,,,,,,,,0,0,0,,,0
2408360,50,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,3,CS,45,47.37,,10900.41,ARS,0.05,6207,02/12/2016,,83106940,50,02/12/2016,,,6207,C,,,,,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,3,,,3,,,,45,47.37,,0.05,4915308153,02/12/2016,,,3,,,,,,,,,,,0,0,0,,,0
2408360,60,110A47331,SMILES 12X600G,,,5,CS,36,39.1,,10900.41,ARS,0.05,6207,02/12/2016,,83106940,60,02/12/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,5,,,5,,,,36,39.1,,0.05,4915308153,02/12/2016,,,5,,,,,,,,,,,0,0,0,,,0
2408360,70,110B29751,BATATA 12X720G,,,1,CS,8.64,9.76,,10900.41,ARS,0.01,6207,02/12/2016,,83106940,70,02/12/2016,,,6207,C,,,,,110B29751,BATATA 12X720G,,,1,,,1,,,,8.64,9.76,,0.01,4915308153,02/12/2016,,,1,,,,,,,,,,,0,0,0,,,0
2408360,80,112352911,NOISETTE PANCETA Y CEBOLLA 18X500G,,,1,CS,9,9.6,,10900.41,ARS,0.01,6207,02/12/2016,,83106940,80,02/12/2016,,,6207,C,,,,,112352911,NOISETTE PANCETA Y CEBOLLA 18X500G,,,1,,,1,,,,9,9.6,,0.01,4915308153,02/12/2016,,,1,,,,,,,,,,,0,0,0,,,0
2408360,90,111352911,NOISETTE PANCETA Y CEBOLLA 10X1KG,,,1,CS,10,10.61,,10900.41,ARS,0.01,6207,02/12/2016,,83106940,90,02/12/2016,,,6207,C,,,,,111352911,NOISETTE PANCETA Y CEBOLLA 10X1KG,,,1,,,1,,,,10,10.61,,0.01,4915308153,02/12/2016,,,1,,,,,,,,,,,0,0,0,,,0
2408360,100,111353011,NOISETTE FINAS HIERBAS 10X1KG,,,1,CS,10,10.61,,10900.41,ARS,0.01,6207,02/12/2016,,83106940,100,02/12/2016,,,6207,C,,,,,111353011,NOISETTE FINAS HIERBAS 10X1KG,,,1,,,1,,,,10,10.61,,0.01,4915308153,02/12/2016,,,1,,,,,,,,,,,0,0,0,,,0
2408360,110,112352811,NOISETTE JAMON Y QUESO 18X500G,,,1,CS,9,9.6,,10900.41,ARS,0.01,6207,02/12/2016,,83106940,110,02/12/2016,,,6207,C,,,,,112352811,NOISETTE JAMON Y QUESO 18X500G,,,1,,,1,,,,9,9.6,,0.01,4915308153,02/12/2016,,,1,,,,,,,,,,,0,0,0,,,0
2408360,120,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,2,CS,20,21.22,,10900.41,ARS,0.03,6207,02/12/2016,,83106940,120,02/12/2016,,,6207,C,,,,,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,2,,,2,,,,20,21.22,,0.03,4915308153,02/12/2016,,,2,,,,,,,,,,,0,0,0,,,0
2408363,10,110111091,"CORTE TRADICIONAL 6X2,5KG",,,100,CS,1500,1558,,51931.7,ARS,1.67,6207,,,83107947,10,02/12/2016,,,6207,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,100,,,100,,,,1500,1558,,1.67,,,,,0,,,,,,,,,,,0,0,0,,,0
2408363,20,110A18951,SMILES 6X1.5KG,,,20,CS,180,190.2,,51931.7,ARS,0.22,6207,,,83107947,20,02/12/2016,,,6207,C,,,,,110A18951,SMILES 6X1.5KG,,,20,,,20,,,,180,190.2,,0.22,,,,,0,,,,,,,,,,,0,0,0,,,0
2408363,30,110A61091,CORTE TRADICIONAL 20X400G,,,50,CS,400,436.5,,51931.7,ARS,0.57,6207,,,83107947,30,02/12/2016,,,6207,C,,,,,110A61091,CORTE TRADICIONAL 20X400G,,,50,,,50,,,,400,436.5,,0.57,,,,,0,,,,,,,,,,,0,0,0,,,0
2408372,10,110S74701,"GASTRONOMICAS 6X2,5KG",,,120,CS,1800,1869.6,,209395.62,ARS,2,6100,,,83107017,10,02/12/2016,,,6100,C,,,,,110S74701,"GASTRONOMICAS 6X2,5KG",,,120,2441506,,120,,,,1800,1869.6,,2,4915317744,,,,120,8002R00021872,,,,907657023,4500A00002004,ZF2,,,,120,1800,1869.6,,,2
2408372,20,110A11121,CORTE FINO 8X2.25KG,,,48,CS,864,897.12,,209395.62,ARS,1,6100,,,83107017,20,02/12/2016,,,6100,C,,,,,110A11121,CORTE FINO 8X2.25KG,,,48,2441506,,48,,,,864,897.12,,1,4915317744,,,,48,8002R00021872,,,,907657023,4500A00002004,ZF2,,,,48,864,897.12,,,1
2408372,30,110111091,"CORTE TRADICIONAL 6X2,5KG",,,300,CS,4500,4674,,209395.62,ARS,5,6100,,,83107017,30,02/12/2016,,,6100,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,300,2441506,,300,,,,4500,4674,,5,4915317744,,,,300,8002R00021872,,,,907657023,4500A00002004,ZF2,,,,300,4500,4674,,,5
2408372,40,110A18951,SMILES 6X1.5KG,,,90,CS,810,855.9,,209395.62,ARS,1,6100,,,83107017,40,02/12/2016,,,6100,C,,,,,110A18951,SMILES 6X1.5KG,,,90,2441506,,90,,,,810,855.9,,1,4915317744,,,,90,8002R00021872,,,,907657023,4500A00002004,ZF2,,,,90,810,855.9,,,1
2408372,50,210100761,FARMPAC CORTE TRADICIONAL 6X2.5KG,,,60,CS,900,935.4,,209395.62,ARS,1,6100,,,83107017,50,02/12/2016,,,6100,C,,,,,210100761,FARMPAC CORTE TRADICIONAL 6X2.5KG,,,60,2441506,,60,,,,900,935.4,,1,4915317744,,,,60,8002R00021872,,,,907657023,4500A00002004,ZF2,,,,60,900,935.4,,,1
2408375,10,1000002580,BOMBA DE PAPA RELLENA MOZZ 26 X 0.315 KG,,,3,CS,24.57,25.89,,1353.06,ARS,0.03,6245,,,83106945,10,02/12/2016,,,6245,C,,,,,1000002580,BOMBA DE PAPA RELLENA MOZZ 26 X 0.315 KG,,,3,2441012,,3,,,,24.57,25.89,,0.03,4915307880,02/12/2016,,,3,8094R00005864,,,,907656853,4514A00005418,ZF2,02/12/2016,,,3,24.57,25.89,,,0.03
2408384,10,110S74701,"GASTRONOMICAS 6X2,5KG",,,60,CS,900,934.8,,219640.41,ARS,1,6100,,,83106860,10,02/12/2016,,,6100,C,,,,,110S74701,"GASTRONOMICAS 6X2,5KG",,,60,2441569,,60,,,,900,934.8,,1,4915332117,,,,60,8002R00021918,,,,907657036,907657036,ZF2,,,,60,900,934.8,,,1
2408384,20,110A11121,CORTE FINO 8X2.25KG,,,144,CS,2592,2691.36,,219640.41,ARS,3,6100,,,83106860,20,02/12/2016,,,6100,C,,,,,110A11121,CORTE FINO 8X2.25KG,,,144,2441569,,144,,,,2592,2691.36,,3,4915332117,,,,144,8002R00021918,,,,907657036,907657036,ZF2,,,,144,2592,2691.36,,,3
2408384,30,110111091,"CORTE TRADICIONAL 6X2,5KG",,,300,CS,4500,4674,,219640.41,ARS,5,6100,,,83106860,30,02/12/2016,,,6100,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,300,2441569,,300,,,,4500,4674,,5,4915332117,,,,300,8002R00021918,,,,907657036,907657036,ZF2,,,,300,4500,4674,,,5
